C,H,O,N,S,P,Se,Na,Cl,13C,m/z,H/C,O/C,KM,NKM,KMD,DBE,DBE-O,13Cratio,AImod,Sep-t0-1,Sep-t0-2,Sep-t0-3,Sep-t1-1,Sep-t1-2,Sep-t1-3,Sep-t1-UF-R,Sep-t1-UF-S,Oct-t0-1,Oct-t0-2,Oct-t0-3,Oct-t1-1,Oct-t1-2,Oct-t1-3,Oct-t1-UF-R,Oct-t1-UF-S,Dec-t0-1,Dec-t0-2,Dec-t0-3,Dec-t1-1,Dec-t1-2,Dec-t1-3,Dec-t1-UF-R,Dec-t1-UF-S,Feb-t0-1,Feb-t0-2,Feb-t0-3,Feb-t1-1,Feb-t1-2,Feb-t1-3,Feb-t1-UF-R,Feb-t1-UF-S,Oct-MQ-1,Oct-MQ-2,Oct-MQ-3,Jan-MQ-A,Jan-MQ-B,Jan-MQ-C,Mar-MQ-A,Mar-MQ-B,Mar-MQ-C,may-MQ-A,may-MQ-B,may-MQ-C,jul-MQ-A,jul-MQ-B,jul-MQ-C,PLFA-1,PLFA-3
11,12,4,2,0,0,0,0,0,0,235.07243,1.09090909,0.363636364,234.809946,235,0.190054075,5,1,0.122345804,0.428571429,0,0,0,0,0,0,0,0,101.849641,0,107.840765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,16,4,0,0,0,0,0,0,0,235.097582,1.23076923,0.307692308,234.83507,235,0.16493016,6,2,0.144590495,0.363636364,1437.25514,0,1427.96014,1080.90771,1058.44608,987.979951,0,970.102915,0,955.455463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4029.2219,3663.7922,4348.93993,3001.15737,3962.79088,3849.28999,4448.94479,3704.32526,5363.61465,3729.29656,4892.22076,5320.61099,0,0,1885.59027,0,0
10,20,6,0,0,0,0,0,0,0,235.118711,2,0.6,234.856175,235,0.143824553,1,-5,0.111223458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800.15904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,20,3,0,0,0,0,0,0,0,235.133967,1.42857143,0.214285714,234.871415,235,0.128585388,5,2,0.155712841,0.28,373.172042,0,258.940598,327.18664,321.468159,0,0,302.572926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,5,1,0,0,0,0,0,0,236.056445,1,0.454545455,235.792863,236,0.207137236,6,1,0.122345804,0.466666667,0,0,0,0,0,0,0,0,168.973728,0,183.222588,189.846621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,15,4,1,0,0,0,0,0,0,236.092831,1.25,0.333333333,235.829208,236,0.170792464,5,1,0.13346815,0.333333333,0,0,0,0,0,0,0,0,0,0,144.821395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,7,0,0,0,0,0,0,0,237.004076,0.6,0.7,236.739435,237,0.260565168,8,1,0.111223458,0.692307692,0,0,0,0,0,0,0,0,0,0,262.777584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,6,0,0,0,0,0,0,0,237.040461,0.909090909,0.545454545,236.77578,237,0.224220396,7,1,0.122345804,0.5,0,0,843.355873,1072.2504,0,0,0,927.624422,0,764.602573,757.395799,0,0,784.856549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,14,5,0,0,0,0,0,0,0,237.076847,1.16666667,0.416666667,236.812124,237,0.187875625,6,1,0.13346815,0.368421053,0,0,1242.65801,1191.42932,0,1138.71132,1087.17374,1098.40095,923.317269,988.4205,949.77658,933.679332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6903.16676,0,0,0,0,0,0,1132.16779,1565.55289,0,0,0,0,0,0
11,14,4,2,0,0,0,0,0,0,237.08808,1.27272727,0.363636364,236.823345,237,0.176654768,4,0,0.122345804,0.285714286,0,0,0,0,0,0,0,0,126.001131,129.987671,128.454138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,18,4,0,0,0,0,0,0,0,237.113232,1.38461538,0.307692308,236.848469,237,0.151530853,5,1,0.144590495,0.272727273,1230.74251,0,831.549898,992.216525,951.742242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5552.18437,3419.71198,6055.12363,10653.6116,4362.54668,4000.04818,16937.4464,31218.1992,16131.7154,10503.8728,4865.92883,9076.14716,8355.42636,5577.38522,14553.4105,0,0
10,22,4,0,1,0,0,0,0,0,237.116603,2.2,0.4,236.851836,237,0.148163617,0,-4,0.111223458,0,0,0,0,0,0,0,0,0,0,0,0,160.595463,192.213327,0,0,0,0,0,0,161.608512,0,0,0,95.3295743,0,0,0,387.654799,0,145.876745,0,185.446678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,22,3,0,0,0,0,0,0,0,237.149617,1.57142857,0.214285714,236.884814,237,0.115186081,4,1,0.155712841,0.2,0,0,0,0,0,0,0,0,0,211.68387,215.350502,220.218018,246.243952,247.125293,0,249.060491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.385507,0
10,9,6,1,0,0,0,0,0,0,238.03571,0.9,0.6,237.769917,238,0.2300827,6,0,0.111223458,0.5,0,0,0,0,0,0,0,0,121.120633,137.907249,127.143761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,5,1,0,0,0,0,0,0,238.072095,1.18181818,0.454545455,237.806262,238,0.193737929,5,0,0.122345804,0.333333333,0,0,401.331982,426.671143,416.526851,389.270924,409.809885,311.926773,327.821998,345.205885,330.19524,344.239454,324.425425,365.390877,321.498938,322.128396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.071043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,8,7,0,0,0,0,0,0,0,239.019726,0.8,0.7,238.752834,239,0.247165861,7,0,0.111223458,0.538461538,0,0,519.779202,0,0,867.717059,0,0,654.141448,667.169282,653.133027,672.672151,0,688.36738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,6,0,0,0,0,0,0,0,239.056111,1.09090909,0.545454545,238.789179,239,0.210821089,6,0,0.122345804,0.375,0,0,839.151071,0,0,1042.16267,1040.3792,0,908.255145,945.813453,927.11056,956.492355,0,958.172224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,16,6,0,1,0,0,0,0,0,239.059482,2,0.75,238.792546,239,0.207453853,1,-5,0.0889787664,0,0,0,0,0,0,0,0,0,0,0,98.1637005,158.751572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.702752,0,0,0,0,0,0,3123.36747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12,5,2,0,0,0,0,0,0,239.067344,1.2,0.5,238.8004,239,0.199600233,4,-1,0.111223458,0.272727273,0,0,0,0,0,0,0,0,117.400647,0,126.838692,0,0,0,0,0,126.716724,123.983102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,16,5,0,0,0,0,0,0,0,239.092497,1.33333333,0.416666667,238.825524,239,0.174476318,5,0,0.13346815,0.263157895,0,0,2059.24393,1853.77922,1709.52422,1742.89853,1817.35888,1723.36838,1734.43687,1785.86407,1788.63669,1739.35021,1745.88651,1744.84988,0,0,0,0,0,0,0,0,0,0,0,1697.7523,0,0,0,0,0,0,4006.60948,3458.98539,3693.6518,2676.76479,3339.90228,2961.4964,3570.34683,2820.37076,3605.52725,2858.84685,3626.86954,3919.29242,3303.17078,3486.31757,3280.83988,0,0
13,20,4,0,0,0,0,0,0,0,239.128882,1.53846154,0.307692308,238.861868,239,0.138131546,4,0,0.144590495,0.181818182,1164.3289,1232.58711,887.608251,993.609745,972.008455,941.857418,899.993963,924.110681,827.790188,882.172357,856.795046,935.495299,979.913409,1004.28767,963.900777,976.354535,820.249378,818.806361,825.278855,987.736888,976.419929,905.968528,853.291047,951.519783,788.648293,892.077731,0,1084.68323,0,0,0,982.428212,4303.59921,3305.66579,5929.59476,2685.91518,2946.44019,2907.97037,3525.62078,3618.60831,4317.80888,2984.80014,3919.4485,3754.06855,6139.03011,4952.99148,4291.7114,3938.79953,0
14,24,3,0,0,0,0,0,0,0,239.165267,1.71428571,0.214285714,238.898213,239,0.101786774,3,0,0.155712841,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1902.71445,0,0,0,0,0,0,0,0,0,0,0,0,383.197134,0
10,11,6,1,0,0,0,0,0,0,240.05136,1.1,0.6,239.783317,240,0.216683393,5,-1,0.111223458,0.333333333,0,0,0,0,0,0,0,0,212.16639,217.027108,212.636455,209.190792,0,227.145701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,15,5,1,0,0,0,0,0,0,240.087746,1.36363636,0.454545455,239.819661,240,0.180338621,4,-1,0.122345804,0.2,0,0,0,0,0,0,0,217.913057,285.745932,301.543011,280.479727,276.301353,0,282.626692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,8,0,0,0,0,0,0,0,240.99899,0.666666667,0.888888889,240.729889,241,0.270111326,7,-1,0.100101112,0.6,0,0,0,0,0,0,0,0,130.441483,165.593469,157.546609,149.942937,178.056445,169.725622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,5,0,1,0,0,0,0,0,241.017618,1,0.5,240.748495,241,0.251504925,6,1,0.111223458,0.384615385,0,0,0,0,0,0,313.620583,360.508859,117.818286,0,0,0,0,0,380.396789,353.9359,0,117.136489,0,0,0,0,128.054033,0,116.034288,116.890517,0,0,0,0,0,126.504287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,7,0,0,0,0,0,0,0,241.035376,1,0.7,240.766233,241,0.233766554,6,-1,0.111223458,0.384615385,633.828156,0,448.775508,0,0,0,0,0,588.729349,645.180582,616.234425,610.470861,0,638.740082,602.839608,600.534361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,6,2,0,0,0,0,0,0,241.046609,1.11111111,0.666666667,240.777454,241,0.222545697,4,-2,0.100101112,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.823343,0
14,10,4,0,0,0,0,0,0,0,241.050632,0.714285714,0.285714286,240.781473,241,0.218527389,10,6,0.155712841,0.666666667,284.829425,284.665641,263.411577,246.391694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.2696017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,14,4,0,1,0,0,0,0,0,241.054003,1.27272727,0.363636364,240.78484,241,0.215160153,5,1,0.122345804,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923.77736,0,0,0,0,0,0,0,0,0,0,3991.75133,5434.90671,2978.52841,0,0
11,14,6,0,0,0,0,0,0,0,241.071761,1.27272727,0.545454545,240.802578,241,0.197421782,5,-1,0.122345804,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714.4798,1703.86615,0,0,0,0,0,0,0,1788.94882,1965.78438,0,0,0,0,0
10,14,5,2,0,0,0,0,0,0,241.082994,1.4,0.5,240.813799,241,0.186200925,3,-2,0.111223458,0.0909090909,0,0,0,0,0,0,0,0,125.309431,0,130.385491,0,0,0,0,0,133.943204,126.922875,132.601914,0,0,0,124.29088,0,0,0,0,0,0,0,0,133.127486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,18,5,0,0,0,0,0,0,0,241.108147,1.5,0.416666667,240.838923,241,0.16107701,4,-1,0.13346815,0.157894737,2263.23771,0,1751.19245,1370.62241,1286.54882,1298.526,1293.85748,1301.41029,1352.28516,1417.92035,1391.108,1345.86007,1363.62821,1389.11042,0,1396.71231,0,0,0,0,0,0,0,0,1241.4962,1279.33116,0,0,0,0,0,0,3636.20312,3117.27105,6114.26791,3306.38681,3051.42643,3037.74596,3196.25579,3305.13447,3559.6748,2832.5451,3699.09323,3738.04223,3574.63424,3457.88313,4361.92259,0,0
13,22,4,0,0,0,0,0,0,0,241.144532,1.69230769,0.307692308,240.875268,241,0.124732239,3,-1,0.144590495,0.0909090909,682.083719,631.377598,565.416262,291.073905,288.734148,297.379728,244.913206,245.007163,273.293873,301.857969,306.255857,324.786278,347.860039,356.854184,309.409519,312.737792,285.10701,288.748974,288.070419,388.313326,319.937971,298.200429,292.812036,304.804667,272.07092,310.361789,270.579482,450.977678,412.045055,449.096522,387.27156,343.432802,2427.89535,2208.33231,11682.8494,2408.42271,2441.83618,2387.54896,2976.79166,2859.57485,3327.70727,2477.96267,4035.65129,3264.7545,2808.61979,2715.72473,3077.3741,3204.93965,5234.65765
14,26,3,0,0,0,0,0,0,0,241.180917,1.85714286,0.214285714,240.911613,241,0.0883874669,2,-1,0.155712841,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4475.10763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,7,1,0,0,0,0,0,0,242.030625,1,0.777777778,241.760371,242,0.239628858,5,-2,0.100101112,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.837201,0
10,13,6,1,0,0,0,0,0,0,242.06701,1.3,0.6,241.796716,242,0.203284086,4,-2,0.111223458,0.166666667,385.355766,490.58827,303.641722,0,0,347.200959,0,0,334.724762,353.619526,347.444221,339.397382,0,370.542243,342.175234,341.863242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.6148,0
11,17,5,1,0,0,0,0,0,0,242.103396,1.54545455,0.454545455,241.833061,242,0.166939314,3,-2,0.122345804,0.0666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.070932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,25,3,1,0,0,0,0,0,0,242.176166,1.92307692,0.230769231,241.90575,242,0.0942497708,1,-2,0.144590495,0,0,0,660.707237,0,0,0,0,0,288.29868,0,208.53326,242.042367,0,1072.05764,450.952822,0,462.49923,375.464111,357.304089,1586.25464,0,0,0,0,0,0,0,0,0,0,0,0,10029.6181,9374.18969,9039.00601,43830.8957,25741.7256,22488.8234,64766.7585,48660.7804,43018.8904,9239.02119,10851.7411,8948.33443,13499.9742,15075.4123,18502.9766,246.778939,388.52905
9,8,8,0,0,0,0,0,0,0,243.01464,0.888888889,0.888888889,242.743288,243,0.256712018,6,-2,0.100101112,0.4,217.82505,0,0,0,222.938318,243.072873,225.133776,0,144.692862,148.143193,153.325659,144.494229,0,171.119877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12,5,0,1,0,0,0,0,0,243.033267,1.2,0.5,242.761894,243,0.238105618,5,0,0.111223458,0.230769231,0,0,0,483.23224,392.573924,490.015232,1921.40563,1706.06522,354.513501,403.886906,0,568.169531,673.926158,0,2632.71324,2781.31111,0,278.502969,231.125715,0,0,313.052301,367.008231,0,257.523779,266.689616,290.906592,0,0,0,0,299.078566,0,0,2912.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12,7,0,0,0,0,0,0,0,243.051026,1.2,0.7,242.779633,243,0.220367247,5,-2,0.111223458,0.230769231,1431.90246,1659.72317,1063.23109,0,0,1185.97555,1136.86241,881.242673,1131.5031,1187.9171,1156.16184,1157.88568,1131.43797,1197.05716,1132.07281,1151.99458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547.20969,0
9,12,6,2,0,0,0,0,0,0,243.062259,1.33333333,0.666666667,242.790854,243,0.20914639,3,-3,0.100101112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.39035,427.007542
14,12,4,0,0,0,0,0,0,0,243.066282,0.857142857,0.285714286,242.794872,243,0.205128082,9,5,0.155712841,0.583333333,0,0,0,0,0,0,0,0,0,0,103.690751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.055965,0
11,16,4,0,1,0,0,0,0,0,243.069653,1.45454545,0.363636364,242.798239,243,0.201760846,4,0,0.122345804,0.125,0,0,0,0,0,0,0,0,0,0,0,149.613479,213.698925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.299542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,16,6,0,0,0,0,0,0,0,243.087411,1.45454545,0.545454545,242.815978,243,0.184022475,4,-2,0.122345804,0.125,0,0,2852.15629,2323.09886,2190.71578,2209.70277,2146.37624,2058.22242,2087.43028,2093.72241,2089.88524,2169.53438,2211.11496,2221.57929,2072.38097,2095.52049,0,2132.68918,0,0,0,2218.56796,2112.90748,0,2025.94553,2081.50911,2110.87909,0,0,0,0,2214.02135,3613.64817,3230.26752,3972.65303,2861.14932,2911.4175,2822.35719,3157.99596,2720.59157,3482.51415,2656.97943,3530.94936,3774.16248,3046.89271,3319.058,3077.73569,0,0
15,16,3,0,0,0,0,0,0,0,243.102667,1.06666667,0.2,242.831217,243,0.16878331,8,5,0.166835187,0.481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.147039,0
12,20,5,0,0,0,0,0,0,0,243.123796,1.66666667,0.416666667,242.852322,243,0.147677703,3,-2,0.13346815,0.0526315789,1766.93019,1598.60523,1342.71179,553.064055,499.571983,494.978838,498.748781,461.732455,489.183612,536.455133,522.958603,514.711006,577.508982,495.290092,514.699555,513.322875,477.880667,480.288312,464.459257,0,0,0,0,450.464581,398.980324,384.757814,0,0,0,0,0,465.921922,3677.05912,3279.6557,13414.1052,4409.06945,3418.5173,3339.14067,3661.00746,3492.12814,4384.60128,3067.85508,4063.87315,4401.61697,3575.47525,3658.52703,3522.53869,0,0
13,24,4,0,0,0,0,0,0,0,243.160182,1.84615385,0.307692308,242.888667,243,0.111332931,2,-2,0.144590495,0,1425.2535,1287.73974,1429.86131,438.888798,397.091675,380.057477,331.696701,286.028542,317.889943,311.247187,317.142363,321.761873,525.914312,431.817641,403.455875,388.776856,367.485545,356.917544,347.59381,894.7385,397.410193,328.973408,332.133063,315.49843,530.809418,653.472619,518.29631,1111.86807,1401.85294,1626.49181,1241.92907,1225.79046,5576.28295,5326.57679,14831.0447,9423.582,10144.527,9384.79975,13264.6437,15667.6883,18970.8433,12617.5719,18749.1747,15540.5634,19122.5575,15156.8452,24390.5023,2025.87108,3412.50552
14,28,3,0,0,0,0,0,0,0,243.196567,2,0.214285714,242.925012,243,0.0749881597,1,-2,0.155712841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359.44533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,7,1,0,0,0,0,0,0,244.046275,1.22222222,0.777777778,243.77377,244,0.226229551,4,-3,0.100101112,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.421227
10,15,6,1,0,0,0,0,0,0,244.08266,1.5,0.6,243.810115,244,0.189884779,3,-3,0.111223458,0,0,0,0,0,0,0,0,0,169.545241,169.411788,166.79981,167.277673,0,189.948064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,8,0,0,0,0,0,0,0,245.03029,1.11111111,0.888888889,244.756687,245,0.243312711,5,-3,0.100101112,0.2,294.954295,352.936675,267.751037,272.06494,0,264.088113,260.580851,0,159.732283,164.011617,157.335361,161.048481,154.645307,185.747712,0,0,0,0,116.248313,0,0,0,103.213634,104.166959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.416264,726.124948
13,10,5,0,0,0,0,0,0,0,245.045547,0.769230769,0.384615385,244.771926,245,0.228073546,9,4,0.144590495,0.619047619,0,0,0,262.09309,264.50796,262.633102,257.77618,258.309767,204.747561,216.203472,216.096128,220.289626,214.456608,0,0,212.167513,0,0,0,0,0,0,0,0,151.591404,163.321214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14,5,0,1,0,0,0,0,0,245.048917,1.4,0.5,244.775294,245,0.22470631,4,-1,0.111223458,0.0769230769,0,0,306.157464,803.19107,523.494909,596.076482,524.172881,520.114811,228.361551,252.513745,246.003036,299.822624,302.791422,309.263897,296.784281,293.292146,0,0,0,0,0,0,0,0,267.411072,228.081494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14,7,0,0,0,0,0,0,0,245.066676,1.4,0.7,244.793032,245,0.206967939,4,-3,0.111223458,0.0769230769,2255.80249,0,1678.1468,0,0,1212.88958,1191.39996,987.899153,1164.39095,1209.53749,1170.33918,1217.49522,1147.34462,1227.53236,1194.34691,1160.15812,0,1140.35245,0,0,0,0,0,0,1201.82736,0,0,0,0,0,0,0,0,0,1661.01046,0,0,0,1602.07801,0,0,1482.76958,2029.14878,2201.02515,0,0,1654.54005,2301.16227,0
14,14,4,0,0,0,0,0,0,0,245.081932,1,0.285714286,244.808271,245,0.191728775,8,4,0.155712841,0.5,281.933853,0,0,281.916759,256.425563,251.759815,0,256.094897,195.551128,216.863661,218.066063,213.56306,227.12312,0,0,0,0,0,208.859797,0,0,0,0,0,0,194.925679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.675614,0
11,18,6,0,0,0,0,0,0,0,245.103061,1.63636364,0.545454545,244.829377,245,0.170623168,3,-3,0.122345804,0,3461.08225,0,2669.01998,1033.22888,920.383074,889.951577,879.832419,835.854494,817.180446,870.142926,855.655546,844.732984,869.289357,866.746993,832.963241,808.972628,856.162175,844.809447,832.737896,950.465339,896.620168,777.59236,776.655756,759.944455,686.64531,660.026642,717.262351,939.714266,799.344643,903.543228,907.069366,813.19663,5942.81936,5501.24731,6818.1162,6377.57362,5692.70541,5566.44183,6158.49265,5022.61775,6742.08939,5213.44287,6934.79057,7600.2951,4917.36486,5989.71066,5693.22282,0,0
15,18,3,0,0,0,0,0,0,0,245.118317,1.2,0.2,244.844616,245,0.155384003,7,4,0.166835187,0.407407407,222.59121,0,0,0,0,0,0,0,0,182.679638,175.479757,160.337701,0,183.17395,0,0,0,0,185.549179,0,0,0,0,0,0,178.054886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.651154,0
12,22,5,0,0,0,0,0,0,0,245.139446,1.83333333,0.416666667,244.865722,245,0.134278396,2,-3,0.13346815,0,833.279592,638.087756,585.982914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8033.42272,2243.64717,1703.29462,1672.04986,1855.60693,1972.36904,2155.79267,1624.30248,2227.67865,2380.70432,0,0,1717.62581,1097.85302,0
16,22,2,0,0,0,0,0,0,0,245.154703,1.375,0.125,244.880961,245,0.119039231,6,4,0.177957533,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.837747,0
13,26,4,0,0,0,0,0,0,0,245.175832,2,0.307692308,244.902066,245,0.0979336242,1,-3,0.144590495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.400317,0,0,0,0,9293.94976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,6,0,0,0,0,0,0,0,247.024811,0.666666667,0.5,246.748981,247,0.251019011,9,3,0.13346815,0.666666667,0,0,323.721524,543.084415,532.556652,526.919994,525.367037,512.06997,400.939343,432.016951,397.2973,419.595228,418.258368,410.585811,412.347851,412.369633,289.772078,284.413126,300.959672,0,0,292.079618,273.153943,271.968401,240.512115,273.300534,221.860749,0,0,0,0,240.760925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12,6,0,1,0,0,0,0,0,247.028182,1.33333333,0.666666667,246.752348,247,0.247651775,4,-2,0.100101112,0,0,0,0,0,0,0,0,0,167.17452,186.788879,170.630882,187.050567,181.991712,192.726476,190.330701,177.050249,0,133.124648,0,0,0,0,130.588858,0,144.969676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12,8,0,0,0,0,0,0,0,247.04594,1.33333333,0.888888889,246.770087,247,0.229913404,4,-4,0.100101112,0,291.63919,300.039493,0,0,0,0,0,0,161.277063,159.851033,161.133487,163.003608,163.174026,185.068392,0,0,140.234633,124.045911,143.198506,0,0,141.709152,123.816212,132.057108,157.291424,0,0,0,0,0,0,126.690701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.680741,674.160556
13,12,5,0,0,0,0,0,0,0,247.061196,0.923076923,0.384615385,246.785326,247,0.214674239,8,3,0.144590495,0.523809524,588.963196,0,445.068554,558.425412,503.555289,485.010418,503.41108,482.011934,417.50017,458.103369,444.857151,443.845995,463.421379,0,0,0,0,0,0,0,0,0,0,0,0,397.270856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
